id,f1,f2,f3,f4,f5,f6,f7,f8,f9,label
536,1,0,44,6,0,2,0.05,0,0.0,1
537,1,0,234,31,0,10,0.04,0,0.0,4
538,0,0,70,11,0,0,0.0,0,0.0,5
539,0,0,423,72,0,0,0.0,1,0.0,1
540,0,0,91,12,0,0,0.0,0,0.0,1
541,1,0,52,8,0,5,0.1,2,0.04,5
542,1,0,88,14,0,3,0.03,0,0.0,1
543,0,0,122,15,0,0,0.0,0,0.0,3
544,1,0,46,7,0,5,0.11,0,0.0,3
545,1,0,47,8,0,3,0.06,2,0.04,3
546,1,0,162,25,0,6,0.04,2,0.01,5
547,1,0,46,6,0,3,0.07,0,0.0,5
548,0,0,63,7,0,0,0.0,0,0.0,5
549,0,0,204,34,0,0,0.0,1,0.0,1
550,0,0,240,35,0,0,0.0,0,0.0,5
551,0,0,59,8,0,0,0.0,0,0.0,5
552,1,0,38,5,0,4,0.11,0,0.0,5
553,1,0,42,7,0,6,0.14,1,0.02,5
554,1,0,18,3,0,2,0.11,0,0.0,5
555,1,0,16,2,0,0,0.0,0,0.0,5
556,1,0,201,29,0,7,0.03,3,0.01,5
557,1,0,141,19,0,7,0.05,0,0.0,3
558,0,0,280,43,3,0,0.0,0,0.0,1
559,0,0,104,18,0,0,0.0,0,0.0,1
560,1,0,98,15,0,1,0.01,3,0.03,1
561,1,0,43,6,0,0,0.0,0,0.0,5
562,0,0,30,5,0,0,0.0,0,0.0,5
563,0,0,228,36,0,0,0.0,0,0.0,1
564,0,0,162,30,0,0,0.0,2,0.01,1
565,1,0,42,5,0,5,0.12,0,0.0,5
566,0,0,59,9,0,0,0.0,0,0.0,5
567,0,0,187,26,0,0,0.0,2,0.01,1
568,0,0,117,17,0,0,0.0,0,0.0,1
569,0,0,21,2,0,0,0.0,0,0.0,5
570,1,0,60,9,0,4,0.07,0,0.0,5
571,0,0,211,35,0,0,0.0,0,0.0,1
572,1,0,181,27,0,8,0.04,0,0.0,3
573,0,0,46,6,0,0,0.0,0,0.0,5
574,0,0,165,23,0,0,0.0,0,0.0,5
575,1,0,149,22,0,7,0.05,0,0.0,5
576,0,0,702,108,1,0,0.0,4,0.01,4
577,1,0,32,5,0,3,0.09,0,0.0,5
578,1,0,14,2,0,0,0.0,0,0.0,1
579,0,0,304,52,0,0,0.0,4,0.01,1
580,0,0,177,24,0,0,0.0,0,0.0,1
581,1,0,29,3,0,1,0.03,2,0.07,1
582,1,0,165,22,0,6,0.04,2,0.01,1
583,0,0,153,23,0,0,0.0,1,0.01,1
584,1,0,135,19,0,4,0.03,0,0.0,1
585,0,0,53,8,0,0,0.0,0,0.0,5
586,1,0,325,41,0,8,0.02,0,0.0,5
587,1,0,27,4,0,2,0.07,0,0.0,4
588,0,0,153,24,1,0,0.0,0,0.0,5
589,0,0,405,56,0,0,0.0,2,0.0,5
590,0,0,130,20,0,0,0.0,0,0.0,3
591,1,0,121,17,0,5,0.04,0,0.0,3
592,0,0,97,13,0,0,0.0,0,0.0,5
593,1,0,125,17,0,5,0.04,0,0.0,1
594,0,0,67,9,0,0,0.0,0,0.0,5
595,1,0,236,32,0,5,0.02,3,0.01,1
596,1,0,59,10,0,0,0.0,2,0.03,2
597,1,0,42,6,0,2,0.05,0,0.0,5
598,1,0,33,5,0,3,0.09,0,0.0,5
599,0,0,50,7,0,0,0.0,0,0.0,1
600,0,0,278,40,0,0,0.0,2,0.01,1
601,1,0,50,7,0,5,0.1,0,0.0,5
602,1,0,127,16,0,0,0.0,0,0.0,1
603,0,0,17,3,0,0,0.0,0,0.0,1
604,0,0,27,3,0,0,0.0,2,0.07,5
605,1,0,48,8,0,3,0.06,0,0.0,1
606,1,0,79,11,0,2,0.03,0,0.0,1
607,0,0,133,21,0,0,0.0,3,0.02,5
608,0,0,47,7,0,0,0.0,0,0.0,1
609,1,0,64,10,0,4,0.06,1,0.02,5
610,0,0,85,13,0,0,0.0,0,0.0,1
611,0,0,63,9,0,0,0.0,0,0.0,1
612,1,0,19,3,0,0,0.0,0,0.0,1
613,0,0,100,14,0,0,0.0,0,0.0,5
614,1,0,160,18,0,6,0.04,0,0.0,1
615,1,0,66,9,0,2,0.03,0,0.0,5
616,0,0,115,15,0,0,0.0,1,0.01,5
617,1,0,22,3,0,0,0.0,0,0.0,5
618,1,0,30,4,0,2,0.07,0,0.0,1
619,0,0,73,10,0,0,0.0,0,0.0,5
620,0,0,10,2,0,0,0.0,0,0.0,5
621,1,0,113,18,0,6,0.05,1,0.01,5
622,0,0,741,120,0,0,0.0,1,0.0,1
623,1,0,59,8,0,3,0.05,0,0.0,5
624,0,0,81,11,0,0,0.0,0,0.0,4
625,0,0,272,42,0,0,0.0,0,0.0,4
626,0,0,89,13,0,0,0.0,0,0.0,5
627,0,0,72,9,0,0,0.0,0,0.0,5
628,0,0,14,2,0,0,0.0,0,0.0,5
629,1,0,122,17,0,6,0.05,1,0.01,1
630,1,0,27,4,0,2,0.07,0,0.0,5
631,0,0,383,54,1,0,0.0,0,0.0,5
632,0,0,82,9,0,0,0.0,0,0.0,5
633,1,0,93,14,0,4,0.04,0,0.0,1
634,0,0,75,11,0,0,0.0,0,0.0,5
635,1,0,63,9,0,4,0.06,0,0.0,5
636,0,0,70,9,0,0,0.0,0,0.0,5
637,1,0,210,30,0,2,0.01,2,0.01,1
638,0,0,18,3,0,0,0.0,0,0.0,1
639,1,0,69,10,0,1,0.01,0,0.0,1
640,1,0,41,6,0,2,0.05,0,0.0,5
641,1,0,20,2,0,1,0.05,0,0.0,1
642,1,0,80,10,0,0,0.0,0,0.0,4
643,0,0,21,4,0,0,0.0,0,0.0,5
644,1,0,73,10,0,4,0.05,1,0.01,5
645,0,0,313,41,0,0,0.0,0,0.0,1
646,0,0,380,60,0,0,0.0,0,0.0,1
647,0,0,64,9,0,0,0.0,0,0.0,5
648,0,0,225,34,0,0,0.0,0,0.0,1
649,1,0,25,3,0,0,0.0,0,0.0,5
650,0,0,70,9,0,0,0.0,2,0.03,5
651,1,0,28,3,0,1,0.04,0,0.0,5
652,0,0,572,73,0,0,0.0,0,0.0,1
653,0,0,207,31,1,0,0.0,0,0.0,2
654,1,0,46,5,0,3,0.07,0,0.0,5
655,1,0,48,7,0,4,0.08,0,0.0,5
656,1,0,38,6,0,3,0.08,0,0.0,5
657,1,0,43,6,0,5,0.12,0,0.0,1
658,1,0,32,5,0,1,0.03,0,0.0,5
659,1,0,90,11,0,5,0.06,0,0.0,5
660,1,0,44,6,0,3,0.07,0,0.0,5
661,0,0,100,18,1,0,0.0,0,0.0,4
662,1,0,114,13,0,1,0.01,2,0.02,1
663,0,0,176,28,0,0,0.0,0,0.0,1
664,0,0,145,25,0,0,0.0,4,0.03,5
665,1,0,171,22,0,5,0.03,0,0.0,1
666,0,0,58,10,0,0,0.0,5,0.09,5
667,0,0,530,76,0,0,0.0,1,0.0,1
668,0,0,47,5,0,0,0.0,0,0.0,5
669,1,0,101,16,0,0,0.0,1,0.01,4
670,0,0,180,24,0,0,0.0,0,0.0,1
671,1,0,38,5,0,0,0.0,0,0.0,5
672,1,0,144,20,0,1,0.01,0,0.0,1
673,1,0,40,7,0,4,0.1,0,0.0,5
674,1,0,23,5,0,1,0.04,0,0.0,5
675,0,0,95,16,0,0,0.0,0,0.0,4
676,1,0,45,7,0,2,0.04,0,0.0,5
677,0,0,201,29,0,0,0.0,0,0.0,1
678,1,0,116,15,0,0,0.0,0,0.0,1
679,0,0,78,10,0,0,0.0,0,0.0,5
680,0,0,282,44,0,0,0.0,0,0.0,5
681,0,0,222,41,0,0,0.0,3,0.01,1
682,0,0,15,2,0,0,0.0,0,0.0,5
683,0,0,215,31,0,0,0.0,0,0.0,1
684,0,0,87,12,0,0,0.0,0,0.0,5
685,0,0,157,24,0,0,0.0,0,0.0,3
686,0,0,64,11,0,0,0.0,0,0.0,1
687,1,0,157,21,0,6,0.04,0,0.0,5
688,0,0,167,28,1,0,0.0,0,0.0,1
689,1,0,66,9,0,3,0.05,0,0.0,2
690,1,0,177,24,0,0,0.0,0,0.0,1
691,1,0,32,5,0,3,0.09,0,0.0,5
692,1,0,550,78,1,8,0.01,5,0.01,3
693,1,0,27,4,0,2,0.07,0,0.0,5
694,1,0,415,59,0,4,0.01,3,0.01,1
695,1,0,41,6,0,3,0.07,0,0.0,5
696,1,0,104,15,0,3,0.03,0,0.0,4
697,1,0,119,15,0,4,0.03,0,0.0,1
698,0,0,26,3,0,0,0.0,0,0.0,1
699,1,0,50,7,0,0,0.0,0,0.0,5
700,0,0,156,21,0,0,0.0,0,0.0,1
701,1,0,80,12,0,4,0.05,0,0.0,5
702,1,0,65,13,0,4,0.06,0,0.0,1
703,1,0,36,6,0,1,0.03,0,0.0,5
704,0,0,203,34,1,0,0.0,0,0.0,5
705,0,0,77,10,0,0,0.0,0,0.0,5
706,1,0,24,3,0,1,0.04,0,0.0,5
707,0,0,178,31,0,0,0.0,0,0.0,2
708,0,0,54,8,0,0,0.0,0,0.0,5
709,0,0,608,100,2,0,0.0,5,0.01,4
710,1,0,27,4,0,2,0.07,0,0.0,5
711,1,0,17,2,0,0,0.0,0,0.0,2
712,0,0,168,27,0,0,0.0,0,0.0,5
713,1,0,62,10,0,3,0.05,0,0.0,1
714,0,0,153,22,0,0,0.0,2,0.01,5
715,1,0,53,6,0,0,0.0,0,0.0,1
716,0,0,74,13,0,0,0.0,0,0.0,5
717,1,0,359,51,0,5,0.01,0,0.0,1
718,0,0,81,13,0,0,0.0,0,0.0,5
719,0,0,217,33,0,0,0.0,0,0.0,5
720,1,0,33,5,0,2,0.06,0,0.0,5
721,0,0,81,14,0,0,0.0,0,0.0,5
722,1,0,37,6,0,1,0.03,0,0.0,5
723,1,0,39,7,0,3,0.08,0,0.0,1
724,1,0,36,6,0,0,0.0,0,0.0,5
725,1,0,196,30,0,7,0.04,3,0.02,1
726,0,0,44,7,0,0,0.0,0,0.0,5
727,1,0,86,13,0,5,0.06,0,0.0,4
728,0,0,660,94,1,0,0.0,0,0.0,5
729,1,0,327,51,0,7,0.02,1,0.0,1
730,1,0,12,1,0,0,0.0,0,0.0,5
731,1,0,39,5,0,3,0.08,0,0.0,5
732,0,0,124,19,0,0,0.0,0,0.0,5
733,0,0,422,66,0,0,0.0,6,0.01,1
734,0,0,353,62,0,0,0.0,0,0.0,4
735,1,0,177,23,0,5,0.03,0,0.0,5
736,0,0,46,7,0,0,0.0,0,0.0,5
737,0,0,85,12,0,0,0.0,2,0.02,5
738,1,0,285,39,0,7,0.02,0,0.0,5
739,1,0,18,2,0,0,0.0,0,0.0,2
740,1,0,53,7,0,3,0.06,0,0.0,5
741,0,0,139,16,1,0,0.0,0,0.0,5
742,1,0,550,77,1,8,0.01,5,0.01,3
743,1,0,29,4,0,2,0.07,0,0.0,5
744,1,0,201,23,0,1,0.0,2,0.01,1
745,0,0,118,19,0,0,0.0,0,0.0,5
746,1,0,22,3,0,0,0.0,0,0.0,5
747,0,0,319,42,0,0,0.0,0,0.0,1
748,0,0,234,33,0,0,0.0,0,0.0,1
749,0,0,49,8,0,0,0.0,0,0.0,1
750,0,0,35,4,0,0,0.0,0,0.0,5
751,1,0,123,19,0,6,0.05,1,0.01,1
752,0,0,48,6,0,0,0.0,0,0.0,1
753,1,0,35,5,0,2,0.06,0,0.0,3
754,1,0,39,6,0,4,0.1,2,0.05,5
755,1,0,62,9,0,5,0.08,0,0.0,5
756,1,0,35,5,0,2,0.06,0,0.0,5
757,1,0,88,13,0,7,0.08,0,0.0,5
758,0,0,91,13,0,0,0.0,0,0.0,1
759,1,0,38,7,0,0,0.0,0,0.0,5
760,1,0,10,2,0,1,0.1,0,0.0,1
761,0,0,37,5,0,0,0.0,0,0.0,5
762,1,0,119,19,0,6,0.05,0,0.0,1
763,1,0,16,2,0,1,0.06,0,0.0,5
764,1,0,18,3,0,1,0.06,0,0.0,3
765,0,0,83,13,0,0,0.0,0,0.0,1
766,1,0,129,15,1,1,0.01,0,0.0,5
767,0,0,315,52,0,0,0.0,2,0.01,4
768,1,0,75,12,0,3,0.04,0,0.0,1
769,0,0,125,18,0,0,0.0,0,0.0,5
770,1,0,24,4,0,0,0.0,0,0.0,5
771,1,0,38,5,0,3,0.08,0,0.0,3
772,1,0,57,9,0,5,0.09,0,0.0,1
773,1,0,70,10,0,3,0.04,0,0.0,5
774,1,0,53,7,0,6,0.11,0,0.0,5
775,1,0,78,10,0,4,0.05,0,0.0,5
776,1,0,16,3,0,1,0.06,0,0.0,1
777,1,0,35,6,0,3,0.09,0,0.0,5
778,1,0,123,18,0,5,0.04,0,0.0,5
779,1,0,22,3,0,3,0.14,0,0.0,5
780,1,0,53,7,0,5,0.09,0,0.0,5
781,1,0,94,15,0,6,0.06,0,0.0,5
782,1,0,24,5,0,1,0.04,4,0.17,1
783,1,0,70,11,0,5,0.07,0,0.0,4
784,1,0,80,13,0,3,0.04,3,0.04,5
785,1,0,38,6,0,2,0.05,0,0.0,3
786,1,0,31,4,0,2,0.06,0,0.0,5
787,1,0,60,6,0,1,0.02,2,0.03,1
788,0,0,115,17,0,0,0.0,0,0.0,1
789,1,0,128,17,0,7,0.05,0,0.0,5
790,1,0,24,3,0,1,0.04,0,0.0,1
791,0,0,16,2,0,0,0.0,0,0.0,1
792,1,0,93,12,0,6,0.06,0,0.0,5
793,0,0,16,2,0,0,0.0,0,0.0,5
794,0,0,91,14,0,0,0.0,0,0.0,5
795,1,0,197,25,0,6,0.03,2,0.01,3
796,1,0,155,23,0,6,0.04,0,0.0,5
797,0,0,136,22,0,0,0.0,0,0.0,1
798,0,0,178,29,0,0,0.0,0,0.0,3
799,1,0,43,6,0,3,0.07,0,0.0,5
800,0,0,209,32,0,0,0.0,0,0.0,1
801,0,0,98,14,0,0,0.0,0,0.0,4
802,0,0,109,19,0,0,0.0,3,0.03,3
803,0,0,24,5,0,0,0.0,0,0.0,1
804,1,0,59,8,0,3,0.05,0,0.0,5
805,1,0,83,10,0,5,0.06,0,0.0,1
806,1,0,53,9,0,4,0.08,0,0.0,5
807,1,0,325,41,0,8,0.02,0,0.0,5
808,0,0,29,3,0,0,0.0,0,0.0,5
809,1,0,17,3,0,2,0.12,0,0.0,5
810,1,0,15,2,0,0,0.0,0,0.0,5
811,1,0,21,4,0,2,0.1,0,0.0,4
812,1,0,79,10,0,5,0.06,0,0.0,5
813,0,0,230,38,0,0,0.0,0,0.0,5
814,1,0,271,39,0,6,0.02,2,0.01,1
815,1,0,31,5,0,1,0.03,0,0.0,5
816,1,0,23,4,0,1,0.04,0,0.0,1
817,0,0,27,5,0,0,0.0,0,0.0,5
818,0,0,26,4,0,0,0.0,0,0.0,5
819,1,0,57,11,0,4,0.07,3,0.05,4
820,1,0,119,18,0,7,0.06,0,0.0,5
821,1,0,34,5,0,3,0.09,0,0.0,5
822,0,0,92,13,0,0,0.0,0,0.0,1
823,0,0,100,14,0,0,0.0,0,0.0,3
824,0,0,176,28,0,0,0.0,0,0.0,3
825,1,0,131,15,0,0,0.0,0,0.0,1
826,1,0,127,17,0,6,0.05,0,0.0,5
827,1,0,189,26,0,5,0.03,0,0.0,1
828,1,0,161,20,0,8,0.05,0,0.0,1
829,0,0,50,6,0,0,0.0,0,0.0,1
830,1,0,68,8,0,1,0.01,2,0.03,1
831,1,0,16,3,0,0,0.0,0,0.0,5
832,1,0,50,8,0,3,0.06,0,0.0,5
833,0,0,103,17,0,0,0.0,0,0.0,3
834,1,0,74,10,0,1,0.01,2,0.03,1
835,0,0,40,6,0,0,0.0,0,0.0,1
836,0,0,95,15,0,0,0.0,0,0.0,5
837,0,0,163,26,0,0,0.0,3,0.02,5
838,1,0,42,7,0,2,0.05,0,0.0,5
839,1,0,38,6,0,4,0.11,0,0.0,5
840,1,0,164,25,0,7,0.04,0,0.0,4
841,0,0,40,5,0,0,0.0,0,0.0,1
842,1,0,67,10,0,5,0.07,1,0.01,4
843,0,0,117,20,0,0,0.0,0,0.0,5
844,0,0,70,12,0,0,0.0,0,0.0,3
845,0,0,191,25,0,0,0.0,0,0.0,1
846,0,0,95,12,0,0,0.0,0,0.0,1
847,1,0,72,11,0,5,0.07,0,0.0,1
848,0,0,208,29,0,0,0.0,0,0.0,1
849,0,0,26,3,0,0,0.0,0,0.0,5
850,1,0,34,5,0,0,0.0,0,0.0,5
851,0,0,41,5,0,0,0.0,0,0.0,5
852,0,0,199,31,0,0,0.0,3,0.02,1
853,1,0,12,2,0,0,0.0,0,0.0,1
854,0,0,195,31,0,0,0.0,2,0.01,1
855,1,0,18,3,0,2,0.11,0,0.0,3
856,0,0,139,16,1,0,0.0,0,0.0,5
857,0,0,24,3,0,0,0.0,0,0.0,1
858,0,0,163,28,0,0,0.0,0,0.0,1
859,0,0,65,12,0,0,0.0,0,0.0,4
860,1,0,16,2,0,0,0.0,0,0.0,5
861,0,0,300,47,0,0,0.0,0,0.0,3
862,0,0,107,16,0,0,0.0,0,0.0,5
863,1,0,120,18,0,5,0.04,3,0.02,4
864,0,0,81,15,0,0,0.0,0,0.0,5
865,0,0,23,3,0,0,0.0,0,0.0,5
866,1,0,81,11,0,5,0.06,0,0.0,5
867,0,0,81,13,0,0,0.0,0,0.0,1
868,1,0,24,3,0,3,0.12,0,0.0,1
869,0,0,610,101,0,0,0.0,1,0.0,1
870,1,0,236,32,0,5,0.02,3,0.01,1
871,1,0,100,14,0,1,0.01,0,0.0,1
872,1,0,69,10,0,4,0.06,0,0.0,5
873,0,0,147,24,0,0,0.0,0,0.0,1
874,0,0,123,18,0,0,0.0,0,0.0,4
875,1,0,66,7,0,4,0.06,0,0.0,5
876,0,0,205,29,0,0,0.0,0,0.0,1
877,1,0,139,21,0,6,0.04,0,0.0,5
878,1,0,96,14,0,6,0.06,1,0.01,1
879,1,0,40,5,0,2,0.05,0,0.0,5
880,0,0,49,9,0,0,0.0,0,0.0,1
881,1,0,14,2,0,1,0.07,0,0.0,5
882,0,0,126,18,0,0,0.0,0,0.0,5
883,1,0,104,14,0,0,0.0,2,0.02,5
884,1,0,16,2,0,1,0.06,0,0.0,5
885,1,0,38,6,0,3,0.08,0,0.0,5
886,0,0,167,29,0,0,0.0,0,0.0,5
887,0,0,92,12,0,0,0.0,0,0.0,5
888,1,0,27,4,0,4,0.15,0,0.0,5
889,0,0,128,25,0,0,0.0,0,0.0,5
890,1,0,38,6,0,3,0.08,0,0.0,5
891,1,0,124,21,0,1,0.01,2,0.02,5
892,0,0,50,8,0,0,0.0,0,0.0,5
893,0,0,51,8,0,0,0.0,0,0.0,3
894,1,0,48,7,0,4,0.08,0,0.0,4
895,0,0,60,10,0,0,0.0,0,0.0,5
896,0,0,12,2,0,0,0.0,0,0.0,2
897,1,0,39,6,0,3,0.08,0,0.0,5
898,0,0,58,7,1,0,0.0,0,0.0,1
899,0,0,170,27,0,0,0.0,0,0.0,2
900,0,0,176,26,0,0,0.0,0,0.0,1
901,1,0,34,6,0,1,0.03,0,0.0,5
902,1,0,163,20,0,5,0.03,0,0.0,1
903,0,0,209,32,0,0,0.0,0,0.0,1
904,1,0,31,6,0,4,0.13,0,0.0,5
905,1,0,115,12,0,1,0.01,2,0.02,1
906,1,0,19,3,0,1,0.05,0,0.0,1
907,1,0,50,7,0,5,0.1,0,0.0,5
908,0,0,89,11,0,0,0.0,0,0.0,5
909,1,0,51,6,0,3,0.06,0,0.0,1
910,0,0,69,10,0,0,0.0,0,0.0,5
911,0,0,39,5,0,0,0.0,0,0.0,2
912,1,0,24,4,0,0,0.0,0,0.0,5
913,0,0,57,10,0,0,0.0,0,0.0,5
914,0,0,176,23,0,0,0.0,0,0.0,5
915,0,0,467,62,0,0,0.0,0,0.0,1
916,0,0,207,32,1,0,0.0,1,0.0,2
917,0,0,9,1,0,0,0.0,0,0.0,1
918,0,0,123,20,0,0,0.0,1,0.01,1
919,0,0,249,43,0,0,0.0,6,0.02,5
920,0,0,76,10,0,0,0.0,0,0.0,1
921,0,0,43,8,0,0,0.0,0,0.0,5
922,1,0,18,3,0,2,0.11,0,0.0,5
923,0,0,308,45,0,0,0.0,0,0.0,3
924,1,0,35,6,0,1,0.03,0,0.0,1
925,1,0,40,5,0,0,0.0,0,0.0,1
926,0,0,226,38,0,0,0.0,2,0.01,4
927,1,0,17,2,0,0,0.0,0,0.0,5
928,1,0,73,12,0,3,0.04,0,0.0,5
929,0,0,114,18,0,0,0.0,0,0.0,3
930,0,0,58,8,0,0,0.0,0,0.0,4
931,1,0,55,8,0,5,0.09,2,0.04,5
932,0,0,47,8,0,0,0.0,0,0.0,5
933,0,0,44,5,0,0,0.0,0,0.0,5
934,1,0,18,3,0,0,0.0,0,0.0,5
935,1,0,43,6,0,3,0.07,0,0.0,1
936,1,0,136,21,0,6,0.04,0,0.0,5
937,0,0,36,4,0,0,0.0,0,0.0,5
938,0,0,146,21,0,0,0.0,0,0.0,1
939,0,0,117,20,0,0,0.0,0,0.0,2
940,1,0,324,46,0,7,0.02,3,0.01,1
941,0,0,26,3,0,0,0.0,0,0.0,5
942,1,0,273,26,0,1,0.0,2,0.01,2
943,1,0,93,12,0,5,0.05,0,0.0,1
944,1,0,64,9,0,4,0.06,0,0.0,1
945,0,0,27,5,0,0,0.0,0,0.0,1
946,1,0,422,54,0,1,0.0,2,0.0,1
947,0,0,75,10,0,0,0.0,0,0.0,5
948,1,0,48,9,0,5,0.1,2,0.04,1
949,1,0,46,6,0,0,0.0,0,0.0,5
950,1,0,26,4,0,1,0.04,0,0.0,5
951,0,0,105,16,0,0,0.0,0,0.0,5
952,0,0,16,2,0,0,0.0,0,0.0,5
953,1,0,79,8,0,1,0.01,2,0.03,1
954,1,0,78,12,0,5,0.06,0,0.0,5
955,1,0,207,27,1,8,0.04,0,0.0,5
956,0,0,95,16,0,0,0.0,5,0.05,5
957,1,0,17,2,0,1,0.06,0,0.0,5
958,1,0,35,5,0,3,0.09,0,0.0,3
959,0,0,128,20,0,0,0.0,0,0.0,4
960,0,0,26,4,0,0,0.0,0,0.0,5
961,1,0,9,1,0,0,0.0,0,0.0,5
962,0,0,30,5,0,0,0.0,0,0.0,4
963,1,0,78,12,0,4,0.05,0,0.0,5
964,1,0,12,2,0,3,0.25,0,0.0,2
965,0,0,44,6,0,0,0.0,0,0.0,5
966,0,0,67,11,0,0,0.0,0,0.0,5
967,1,0,54,9,0,1,0.02,0,0.0,1
968,0,0,213,29,0,0,0.0,0,0.0,5
969,1,0,18,3,0,1,0.06,0,0.0,1
970,1,0,75,11,0,8,0.11,0,0.0,5
971,1,0,75,11,0,4,0.05,0,0.0,5
972,0,0,72,9,0,0,0.0,0,0.0,1
973,1,0,79,10,0,4,0.05,0,0.0,5
974,0,0,314,44,2,0,0.0,0,0.0,3
975,1,0,209,28,0,5,0.02,0,0.0,1
976,0,0,50,8,0,0,0.0,0,0.0,1
977,1,0,19,3,0,0,0.0,0,0.0,5
978,1,0,74,8,0,1,0.01,2,0.03,1
979,0,0,95,13,0,0,0.0,0,0.0,5
980,0,0,273,39,0,0,0.0,0,0.0,1
981,0,0,220,36,0,0,0.0,0,0.0,1
982,1,0,55,10,0,3,0.05,2,0.04,2
983,1,0,132,17,0,0,0.0,0,0.0,5
984,0,0,40,5,0,0,0.0,0,0.0,5
985,1,0,87,12,0,6,0.07,1,0.01,1
986,0,0,187,29,0,0,0.0,0,0.0,3
987,0,0,9,1,0,0,0.0,0,0.0,1
988,0,0,24,3,0,0,0.0,0,0.0,5
989,0,0,308,44,0,0,0.0,0,0.0,1
990,1,0,251,30,0,0,0.0,2,0.01,1
991,1,0,14,3,0,2,0.14,0,0.0,3
992,1,0,122,17,0,4,0.03,0,0.0,5
993,1,0,24,3,0,1,0.04,0,0.0,3
994,1,0,89,10,0,1,0.01,2,0.02,1
995,1,0,62,9,0,5,0.08,0,0.0,5
996,1,0,10,2,0,0,0.0,0,0.0,1
997,1,0,30,5,0,0,0.0,0,0.0,1
998,1,0,83,11,0,6,0.07,0,0.0,5
999,0,0,36,4,0,0,0.0,0,0.0,1
1000,1,0,43,7,0,2,0.05,0,0.0,2
1001,1,0,33,5,0,0,0.0,0,0.0,3
1002,1,0,44,5,0,4,0.09,0,0.0,1
1003,0,0,161,25,0,0,0.0,1,0.01,1
1004,1,0,75,13,0,4,0.05,0,0.0,4
1005,0,0,390,57,0,0,0.0,5,0.01,1
1006,0,0,18,2,0,0,0.0,0,0.0,1
1007,1,0,243,34,0,6,0.02,3,0.01,1
1008,0,0,142,22,1,0,0.0,0,0.0,1
1009,1,0,32,7,0,2,0.06,2,0.06,4
1010,0,0,104,17,0,0,0.0,2,0.02,4
1011,0,0,162,24,0,0,0.0,4,0.02,5
1012,1,0,93,12,0,6,0.06,0,0.0,5
1013,0,0,239,34,0,0,0.0,0,0.0,1
1014,0,0,389,61,0,0,0.0,1,0.0,1
1015,0,0,304,46,1,0,0.0,2,0.01,1
1016,0,0,220,36,0,0,0.0,0,0.0,1
1017,0,0,168,27,0,0,0.0,0,0.0,2
1018,0,0,47,6,0,0,0.0,0,0.0,5
1019,1,0,28,3,0,3,0.11,0,0.0,5
1020,1,0,192,27,0,7,0.04,0,0.0,1
1021,1,0,20,4,0,0,0.0,1,0.05,5
1022,0,0,53,9,0,0,0.0,0,0.0,1
1023,1,0,276,37,0,8,0.03,0,0.0,5
1024,0,0,55,8,0,0,0.0,0,0.0,5
1025,1,0,203,28,0,5,0.02,0,0.0,3
1026,1,0,28,4,0,2,0.07,0,0.0,1
1027,0,0,40,5,0,0,0.0,0,0.0,5
1028,0,0,191,27,0,0,0.0,3,0.02,1
1029,0,0,64,8,0,0,0.0,0,0.0,4
1030,0,0,82,11,0,0,0.0,0,0.0,5
1031,0,0,51,6,0,0,0.0,0,0.0,5
1032,0,0,475,75,0,0,0.0,4,0.01,3
1033,1,0,42,6,0,4,0.1,0,0.0,5
1034,1,0,63,9,0,5,0.08,0,0.0,3
1035,0,0,72,10,0,0,0.0,0,0.0,5
1036,0,0,219,29,0,0,0.0,0,0.0,5
1037,1,0,42,6,0,0,0.0,0,0.0,2
1038,0,0,230,34,0,0,0.0,0,0.0,5
1039,1,0,92,12,0,6,0.07,0,0.0,5
1040,1,0,74,9,0,2,0.03,0,0.0,5
1041,1,0,16,3,0,0,0.0,0,0.0,1
1042,0,0,59,8,0,0,0.0,0,0.0,1
1043,0,0,141,21,0,0,0.0,0,0.0,5
1044,1,0,166,26,0,1,0.01,2,0.01,1
1045,1,0,115,16,0,4,0.03,0,0.0,5
1046,1,0,23,4,0,5,0.22,0,0.0,1
1047,0,0,324,53,1,0,0.0,0,0.0,1
1048,1,0,137,22,0,0,0.0,0,0.0,3
1049,0,0,129,17,0,0,0.0,0,0.0,5
1050,1,0,52,7,0,4,0.08,0,0.0,5
1051,0,0,90,16,0,0,0.0,0,0.0,5
1052,0,0,57,9,0,0,0.0,0,0.0,5
1053,0,0,192,27,0,0,0.0,2,0.01,5
1054,0,0,259,41,0,0,0.0,0,0.0,1
1055,1,0,18,3,0,2,0.11,1,0.06,1
1056,1,0,67,9,0,5,0.07,0,0.0,5
1057,0,0,1,1,0,0,0.0,1,1.0,2
1058,1,0,69,11,0,5,0.07,0,0.0,5
1059,1,0,45,6,0,4,0.09,0,0.0,4
1060,1,0,18,2,0,0,0.0,0,0.0,3
1061,1,0,20,3,0,0,0.0,0,0.0,1
1062,1,0,41,6,0,2,0.05,0,0.0,5
1063,1,1,268,38,0,7,0.03,0,0.0,5
1064,1,0,44,6,0,4,0.09,0,0.0,1
1065,0,0,31,5,0,0,0.0,0,0.0,5
1066,0,0,40,5,0,0,0.0,0,0.0,1
1067,1,0,62,5,0,0,0.0,2,0.03,1
1068,1,0,15,1,0,0,0.0,0,0.0,1
1069,0,0,230,32,0,0,0.0,0,0.0,3
